SOURCETYPE,DISIPLINE,MASTER REF,UNIT,AREA,ISO,ITR,IDENTCODE,GROUP,PART,TAGNUMBER,SIZE1,SIZE2,SIZE3,SIZE4,SHORT DESC,DESCRIPTION,QTY,UNIT,
ISO,P,SITE,09MA,PP5120P22,209MA0008ASC16,TAG WO MS, ,PF,FP,FLWNQAAD3000-25,25,, , ,FLWNQAAD3000,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA1301CWS05,TAG WO MS, ,PP,PS,PIPEM00AB0B0-40,40,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.1,M,
ISO,P,SITE,09MA,PP5120P35,209MA0105ASC02,TAG WO MS, ,PV,VG,APLRXV-25,25,, , ,APLRXV,VALVE PLUG FLGD CL. 150 RF SS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1301CWS06,TAG WO MS, ,PP,PS,PIPEL00AA0C0-600,600,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,19.9,M,
ISO,P,SITE,09MA,PP5120P21,209MA0905IAS01,TAG WO MS, ,PJ,EL,E90BP00DB0C0-50,50,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0907IAS02,TAG WO MS, ,PP,PS,PIPEP00DB0C0-150,150,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,25.9,M,
ISO,P,SITE,09MA,PP5120P22,209MA1301CWS08,TAG WO MS, ,PP,PS,PIPEM00AB0B0-40,40,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.1,M,
ISO,P,SITE,09MA,PP5120P27,209MA0907IAS05,TAG WO MS, ,PP,PS,PIPEP00DB0C0-100,100,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,40.3,M,
ISO,P,SITE,09MA,PP5120P21,209MA0914PAS01,TAG WO MS, ,PP,PS,PIPEL00AW0C0-50,50,, , ,PIPEL00AW0C0,PIPE WLD SCH.STD A53-GR.B GALV.,4.2,M,
ISO,P,SITE,09MA,PP5120P22,209MA1004WBB04,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1004WBB05,TAG WO MS, ,PP,PS,PIPEL00AA0C0-80,80,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,56.4,M,
ISO,P,SITE,09MA,PP5120P22,209MA1004WBB05,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA1004WBB06,TAG WO MS, ,PJ,EL,E90BL00AB0B0-80,80,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P19,209MA1306CWR07,TAG WO MS, ,PP,PS,PIPEL00AA0B0-300,300,, , ,PIPEL00AA0B0,PIPE SMLS SCH.STD A53-GR.B,33,M,
ISO,P,SITE,09MA,PP5120P21,209MA0907IAS10,TAG WO MS, ,PJ,EL,REEBPP0DB0C0-100,100,, , ,REEBPP0DB0C0,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA1004WBB08,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA1306CWR13,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0907IAS16,TAG WO MS, ,PJ,EL,E90BP00DB0C0-100,100,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,6,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0101RAF04,TAG WO MS, ,PP,PS,PIPEQ00D40C0-100,100,, , ,PIPEQ00D40C0,PIPE WLD SCH.40S A312 UNS N08904,36,M,
ISO,P,SITE,09MA,PP5120P23,209MA0101RAF05,TAG WO MS, ,PG,GP,GKSW0A0Z5000,,, , ,GKSW0A0Z5000,GASKET SPIRAL WOUND CL. 150 SS 904L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0304SCL03,TAG WO MS, ,PP,PS,PIPEM00AB0B0-20,20,, , ,PIPEM00AB0B0,PIPE SMLS SCH.XS A106-GR.B,0.1,M,
ISO,P,SITE,09MA,PP5120P23,209MA0306WDW03,TAG WO MS, ,PP,PS,PIPEQ00DB0B0-40,40,, , ,PIPEQ00DB0B0,PIPE SMLS SCH.40S A312-TP304L,0.3,M,
ISO,P,SITE,09MA,PP5120P22,209MA0101RAF06,TAG WO MS, ,PF,FP,FLWNQAAD5000-100,100,, , ,FLWNQAAD5000,FLANGE WELDING NECK CL. 150 RF SCH.40S A182-F904L,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL13,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,2,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL13,TAG WO MS, ,PJ,EL,E90BL00AB0B0-100,100,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL16,TAG WO MS, ,PP,PS,PIPEL00AA0C0-100,100,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,35.2,M,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW04,TAG WO MS, ,PF,FP,FLWNPAADB000-300,300,, , ,FLWNPAADB000,FLANGE WELDING NECK CL. 150 RF SCH.10S A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0306WDW05,TAG WO MS, ,PV,VG,RGAZXL-40,40,, , ,RGAZXL,VALVE GATE SW CL. 800 SS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL16,TAG WO MS, ,PJ,EL,BROS0H0A1000-100,100,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL16,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL18,TAG WO MS, ,PJ,EL,PNPPM00AB050-20,20,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL18,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0307SCL05,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-40,40,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL18,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0308WDW02,TAG WO MS, ,PL,LM,STBT000Y1000,,, , ,STBT000Y1000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H  PTFE COATED,20,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0308WDW02,TAG WO MS, ,PF,FP,FLBL0AADB000-40,40,, , ,FLBL0AADB000,FLANGE BLIND CL. 150 RF A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL04,TAG WO MS, ,PJ,EL,E90BL00AB0B0-150,150,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL04,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL05,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,36,M,
ISO,P,SITE,09MA,PP5120P21,209MA0030ASC10,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,49.4,M,
ISO,P,SITE,09MA,PP5120P21,209MA0030ASC11,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,36,M,
ISO,P,SITE,09MA,PP5120P20,209MA0301SCL03,TAG WO MS, ,PV,VG,RGAZXE-40,40,, , ,RGAZXE,GATE VALVES ,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0309WDW01,TAG WO MS, ,PJ,EL,BROS0H0DB000-150,150,, , ,BROS0H0DB000,BRANCH OUTLET SW CL. 3000 A182-F304L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL18,TAG WO MS, ,PV,VG,ABARXB-25,25,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0301SCL03,TAG WO MS, ,PF,FP,FLSW0AAA1000-40,40,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL05,TAG WO MS, ,PF,FP,FLSW0AAA1000-40,40,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0309WDW03,TAG WO MS, ,PP,PS,PIPEP00DB0C0-150,150,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,55.6,M,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL18,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL20,TAG WO MS, ,PJ,EL,E90BL00AB0B0-100,100,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0301SCL05,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0309WDW06,TAG WO MS, ,PG,GP,GKSW0A0ZB000,,, , ,GKSW0A0ZB000,GASKET SPIRAL WOUND CL. 150 SS  GRAPHITE FILLER,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0506DFL06,TAG WO MS, ,PF,FP,FLSW0AAA1000-25,25,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL07,TAG WO MS, ,PJ,EL,BROS0H0A1000-150,150,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL07,TAG WO MS, ,PJ,EL,PNPPM00AB050-25,25,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL07,TAG WO MS, ,PF,FP,FLBL0AAA1000-25,25,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0506DFL12,TAG WO MS, ,PJ,EL,PNPPM00AB050-25,25,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL14,TAG WO MS, ,PP,PS,PIPEL00AA0C0-150,150,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,50.6,M,
ISO,P,SITE,09MA,PP5120P26,209MA0301SCL10,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,45,M,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL11,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL01,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0502OFL21,TAG WO MS, ,PF,FP,FLWNLAAA1000-100,100,, , ,FLWNLAAA1000,FLANGE WELDING NECK CL. 150 RF SCH.STD A105,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0301SCL13,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL01,TAG WO MS, ,PF,FP,FLSW0AAA1000-40,40,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL01,TAG WO MS, ,PF,FP,FLBL0AAA1000-40,40,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL04,TAG WO MS, ,PP,PS,PIPEL00AA0C0-300,300,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,47.5,M,
ISO,P,SITE,09MA,PP5120P22,209MA0030ASC23,TAG WO MS, ,PG,GP,GKFR0A0Z1000,,, , ,GKFR0A0Z1000,GASKET FLAT RING CL. 150 REINFORCED PTFE  GARLOCK GYLON BLUE,2,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0301SCL16,TAG WO MS, ,PJ,EL,BROS0H0A1000-300,300,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0315SCL04,TAG WO MS, ,PJ,EL,E90BL00AB0B0-300,300,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL14,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL14,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0506DFL14,TAG WO MS, ,PF,FP,FLSW0AAA1000-25,25,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0030ASC26,TAG WO MS, ,PP,PS,PIPEQ00D10B0-150,150,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,46.2,M,
ISO,P,SITE,09MA,PP5120P25,209MA0502OFL02,TAG WO MS, ,PF,FP,FLSW0AAA1000-20,20,, , ,FLSW0AAA1000,FLANGE SW CL. 150 RF A105,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0502OFL02,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0502OFL02,TAG WO MS, ,PJ,EL,E90BL00AB0B0-100,100,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0502OFL04,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0502OFL04,TAG WO MS, ,PJ,EL,PNPPM00AB050-20,20,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL06,TAG WO MS, ,PJ,EL,PNPPM00AB050-20,20,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL06,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0030ASC30,TAG WO MS, ,PP,PS,PIPEQ00D10B0-20,20,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,0.1,M,
ISO,P,SITE,09MA,PP5120P24,209MA0030ASC30,TAG WO MS, ,PF,FP,FLBL0AAD3000-20,20,, , ,FLBL0AAD3000,FLANGE BLIND CL. 150 RF A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0301SCL19,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0502OFL08,TAG WO MS, ,PJ,EL,PNPPM00AB0S0-20,20,, , ,PNPPM00AB0S0,PIPE NIPPLE PBE L = 75 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P20,209MA0006ASC17,TAG WO MS, ,PJ,EL,E90BQ00D20B0-200,200,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P21,209MA0005ASC12,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,48.8,M,
ISO,P,SITE,09MA,PP5120P21,209MA0005ASC13,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,33,M,
ISO,P,SITE,09MA,PP5120P19,209MA0005ASC20,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,30.8,M,
ISO,P,SITE,09MA,PP5120P22,209MA0006ASC02,TAG WO MS, ,PJ,EL,BROBQQ0D3000-200,200,, , ,BROBQQ0D3000,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0006ASC02,TAG WO MS, ,PJ,EL,E90BQ00D20B0-200,200,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0006ASC03,TAG WO MS, ,PJ,EL,BROBQQ0D3000-200,200,, , ,BROBQQ0D3000,BRANCH OUTLET BW SCH.40S X SCH.40S A182-F316/316L,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0006ASC05,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,37,M,
ISO,P,SITE,09MA,PP5120P20,209MA0006ASC14,TAG WO MS, ,PJ,EL,E90BQ00D20B0-200,200,, , ,E90BQ00D20B0,ELBOW 90 DEG. LR BW SMLS SCH.40S A403-WP316/316L,4,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0005ASC05,TAG WO MS, ,PP,PS,PIPEQ00D10B0-200,200,, , ,PIPEQ00D10B0,PIPE SMLS SCH.40S A312-TP316/316L,37,M,
ISO,P,SITE,09MA,PP5120P23,209MA0314SCL13,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,4,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0322SCL29,TAG WO MS, ,PP,PS,PIPEL00AA0C0-50,50,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,36,M,
ISO,P,SITE,09MA,PP5120P22,209MA0201SLP04,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-750-750,750,750, , ,TEEBL00AB0C0,TEE EQUAL BW WLD SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL08,TAG WO MS, ,PJ,EL,BROS0H0A1000-50,50,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL08,TAG WO MS, ,PJ,EL,PNPPM00AB050-20,20,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL08,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,8,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL08,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL11,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL09,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL12,TAG WO MS, ,PJ,EL,BROS0H0A1000-50,50,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P25,209MA0322SCL12,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,4,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0322SCL13,TAG WO MS, ,PP,PS,PIPEL00AA0C0-50,50,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,22.1,M,
ISO,P,SITE,09MA,PP5120P24,209MA0322SCL21,TAG WO MS, ,PJ,EL,BROS0H0A1000-50,50,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,3,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0322SCL22,TAG WO MS, ,PP,PS,PIPEL00AA0C0-50,50,, , ,PIPEL00AA0C0,PIPE WLD SCH.STD A53-GR.B,33,M,
ISO,P,SITE,09MA,PP5120P27,209MA0314SCL07,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,12,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0314SCL10,TAG WO MS, ,PG,GP,GKFR0A0Z3000,,, , ,GKFR0A0Z3000,GASKET FLAT RING CL. 150 CNAF,3,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0314SCL11,TAG WO MS, ,PJ,EL,PNPPM00AB050-20,20,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0314SCL11,TAG WO MS, ,PV,VG,ABARXB-20,20,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0509NAG05,TAG WO MS, ,PJ,EL,E90BL00AB0B0-250,250,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0715IAS02,TAG WO MS, ,PJ,EL,REEBPP0DB0C0-150,150,, , ,REEBPP0DB0C0,REDUCER ECC. BW WLD SCH.10S X SCH.10S A403-WP304L,1,EA,
ISO,P,SITE,09MA,PP5120P23,209MA0715IAS06,TAG WO MS, ,PJ,EL,E90BP00DB0C0-100,100,, , ,E90BP00DB0C0,ELBOW 90 DEG. LR BW WLD SCH.10S A403-WP304L,2,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0715IAS11,TAG WO MS, ,PP,PS,PIPEP00DB0C0-80,80,, , ,PIPEP00DB0C0,PIPE WLD SCH.10S A312-TP304L,48.8,M,
ISO,P,SITE,09MA,PP5120P22,209MA0506DFL21,TAG WO MS, ,PJ,EL,E90BL00AB0B0-150,150,, , ,E90BL00AB0B0,ELBOW 90 DEG. LR BW SMLS SCH.STD A234-WPB,6,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0506DFL21,TAG WO MS, ,PV,VG,ABARXB-25,25,, , ,ABARXB,VALVE BALL FB FLGD CL. 150 RF CS BODY,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0201SLP09,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,40,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0201SLP09,TAG WO MS, ,PF,FP,FLBL0AAA1000-600,600,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
ISO,P,SITE,09MA,PP5120P35,209MA0201SLP10,TAG WO MS, ,PL,LM,STBT000YA000,,, , ,STBT000YA000,STUDBOLT WITH 2 NUTS A193-B7 / A194-2H,8,EA,
ISO,P,SITE,09MA,PP5120P24,209MA0204SLP12,TAG WO MS, ,PJ,EL,REEBLL0AB0B0-80,80,, , ,REEBLL0AB0B0,REDUCER ECC. BW SMLS SCH.STD X SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0202SLP02,TAG WO MS, ,PQ,AA,RPADLL0AA000-450,450,, , ,RPADLL0AA000,REINFORCED PAD SCH.STD X SCH.STD A53-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0202SLP03,TAG WO MS, ,PJ,EL,PNPPM00AB050-20,20,, , ,PNPPM00AB050,PIPE NIPPLE PBE L = 175 MM SCH.XS A106-GR.B,1,EA,
ISO,P,SITE,09MA,PP5120P22,209MA0202SLP03,TAG WO MS, ,PJ,EL,E90BL00AB0C0-450,450,, , ,E90BL00AB0C0,ELBOW 90 DEG. LR BW WLD SCH.STD A234-WPB,2,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0202SLP04,TAG WO MS, ,PJ,EL,TEEBL00AB0C0-450-450,450,450, , ,TEEBL00AB0C0,TEE EQUAL BW WLD SCH.STD A234-WPB,1,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0202SLP04,TAG WO MS, ,PJ,EL,BROS0H0A1000-250,250,, , ,BROS0H0A1000,BRANCH OUTLET SW CL. 3000 A105,2,EA,
ISO,P,SITE,09MA,PP5120P27,209MA0202SLP05,TAG WO MS, ,PF,FP,FLBL0AAA1000-20,20,, , ,FLBL0AAA1000,FLANGE BLIND CL. 150 RF A105,1,EA,
