PROJECT,DESCIPLINE,MASTER_REF,SOURCE_TYPE,UNIT_NO,AREA,ISODRAWINGS,PIPINGCLASS,TOT_QTY,QTY_UOM,COMMODITYCODE,COMPLETE_FLAG,ISO_REV,DRAWING_TYPE,REVISION_DATE,GCP_NOM_DIAM,SIZE1_UOM,RCP_NOM_DIAM,SIZE2_UOM,SPEC_OVERRIDE,WORKSITE,DESCRIPTION
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,4,EA,SPBL0AAD3000,1,C01,D,5/7/2015,350,MM,,,0,,SPECTACLE BLIND CL. 150 RF A182-F316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,2,EA,SPBL0AADA000,1,C01,D,5/7/2015,150,MM,,,0,,SPECTACLE BLIND CL. 150 RF A240-304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,2,EA,SPBL0AADB000,1,C01,D,5/7/2015,250,MM,,,0,,SPECTACLE BLIND CL. 150 RF A240-304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,6,EA,SPBL0AAE2000,1,C01,D,5/7/2015,150,MM,,,0,,SPECTACLE BLIND CL. 150 RF A182 F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,2,EA,SPBL0AAE2000,1,C01,D,5/7/2015,200,MM,,,0,,SPECTACLE BLIND CL. 150 RF A182 F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,5,EA,SPBL0AAE2000,1,C01,D,5/7/2015,250,MM,,,0,,SPECTACLE BLIND CL. 150 RF A182 F316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,2,EA,TEEBP00DA0C0,1,C01,D,5/7/2015,80,MM,,,0,,TEE EQUAL BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TEEBP00DA0C0,1,C01,D,5/7/2015,100,MM,,,0,,TEE EQUAL BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,4,EA,TEEBP00DA0C0,1,C01,D,5/7/2015,150,MM,,,0,,TEE EQUAL BW WLD SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,52,EA,TEEBP00DB0C0,1,C01,D,5/7/2015,50,MM,,,0,,TEE EQUAL BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TEEBP00DB0C0,1,C01,D,5/7/2015,400,MM,,,0,,TEE EQUAL BW WLD SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TEEBP00DD0C0,1,C01,D,5/7/2015,50,MM,,,0,,TEE EQUAL BW WLD SCH.10S A403-WP316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,9,EA,TEEBQ00D20B0,1,C01,D,5/7/2015,25,MM,,,0,,TEE EQUAL BW SMLS SCH.40S A403-WP316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TEEBQ00D20B0,1,C01,D,5/7/2015,50,MM,,,0,,TEE EQUAL BW SMLS SCH.40S A403-WP316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,25,EA,TEES0H0DA000,1,C01,D,5/7/2015,40,MM,,,0,,TEE EQUAL SW CL. 3000 A182-F304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,9,EA,TEES0H0DB000,1,C01,D,5/7/2015,25,MM,,,0,,TEE EQUAL SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,61,EA,TERBPP0DA0C0,1,C01,D,5/7/2015,80,MM,50,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TERBPP0DA0C0,1,C01,D,5/7/2015,100,MM,50,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,4,EA,TERBPP0DA0C0,1,C01,D,5/7/2015,150,MM,80,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,7,EA,TERBPP0DB0C0,1,C01,D,5/7/2015,80,MM,50,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TERBPP0DB0C0,1,C01,D,5/7/2015,100,MM,80,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,7,EA,TERBPP0DB0C0,1,C01,D,5/7/2015,150,MM,100,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,2,EA,TERBPP0DB0C0,1,C01,D,5/7/2015,200,MM,150,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TERBPP0DB0C0,1,C01,D,5/7/2015,250,MM,200,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,1,EA,TERBPP0DB0C0,1,C01,D,5/7/2015,300,MM,250,MM,0,,TEE REDUCING BW WLD SCH.10S X SCH.10S A403-WP304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,3,EA,TERBQQ0D20B0,1,C01,D,5/7/2015,50,MM,25,MM,0,,TEE REDUCING BW SMLS SCH.40S X SCH.40S A403-WP316/316L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,6,EA,TERBQR0D60C0,1,C01,D,5/7/2015,80,MM,50,MM,0,,TEE REDUCING BW WLD SCH.40S X SCH.80S A403-WP904L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21100,KB064-L21101,VARIOUS,65,EA,TERS0H0DB000,1,C01,D,5/7/2015,25,MM,15,MM,0,,TEE REDUCING SW CL. 3000 A182-F304L
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,1,EA,E45J000N1000,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,E45J000N1000,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,E45J000N1000,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,3,EA,E45J000N1000,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,9,EA,E45J000N1000,1,C01,D,2/24/2015,300,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,3,EA,E45J000N1000,1,C01,D,2/24/2015,400,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,E45J000N1000,1,C01,D,2/24/2015,450,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,23,EA,E45J000N1000,1,C01,D,2/24/2015,600,MM,,,0,,ELBOW 45° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,8,EA,E45P000N2000,1,C01,D,2/24/2015,900,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2310 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,1,EA,E45P000N8000,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,E45P000N8000,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,E45P000N8000,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,7,EA,E45P000N8000,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,19,EA,E45P000N8000,1,C01,D,2/24/2015,350,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,33,EA,E45P000N8000,1,C01,D,2/24/2015,400,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,8,EA,E45P000N8000,1,C01,D,2/24/2015,500,MM,,,0,,ELBOW 45° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,1,EA,E45P500P1000,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 45° 1.5D PLAIN END PN10 GRP POLYESTER RESIN
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,68,EA,E90J000N1000,1,C01,D,2/24/2015,25,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,7,EA,E90J000N1000,1,C01,D,2/24/2015,40,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,47,EA,E90J000N1000,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,30,EA,E90J000N1000,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,160,EA,E90J000N1000,1,C01,D,2/24/2015,100,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,128,EA,E90J000N1000,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,241,EA,E90J000N1000,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,301,EA,E90J000N1000,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,78,EA,E90J000N1000,1,C01,D,2/24/2015,300,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,23,EA,E90J000N1000,1,C01,D,2/24/2015,350,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,203,EA,E90J000N1000,1,C01,D,2/24/2015,400,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,5,EA,E90J000N1000,1,C01,D,2/24/2015,450,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,8,EA,E90J000N1000,1,C01,D,2/24/2015,500,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,32,EA,E90J000N1000,1,C01,D,2/24/2015,600,MM,,,0,,ELBOW 90° 1.5D SOCKET JOINT ASTM D2996 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,4,EA,E90P000N2000,1,C01,D,2/24/2015,900,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2310 RTRP-11FW
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,3,EA,E90P000N8000,1,C01,D,2/24/2015,50,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,23,EA,E90P000N8000,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,49,EA,E90P000N8000,1,C01,D,2/24/2015,100,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,109,EA,E90P000N8000,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,263,EA,E90P000N8000,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,155,EA,E90P000N8000,1,C01,D,2/24/2015,250,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,99,EA,E90P000N8000,1,C01,D,2/24/2015,350,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,103,EA,E90P000N8000,1,C01,D,2/24/2015,400,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,36,EA,E90P000N8000,1,C01,D,2/24/2015,500,MM,,,0,,ELBOW 90° 1.5D PLAIN END ASTM D2996
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,104,EA,E90P500P1000,1,C01,D,2/24/2015,80,MM,,,0,,ELBOW 90° 1.5D PLAIN END PN10 GRP POLYESTER RESIN
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,61,EA,E90P500P1000,1,C01,D,2/24/2015,100,MM,,,0,,ELBOW 90° 1.5D PLAIN END PN10 GRP POLYESTER RESIN
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,7,EA,E90P500P1000,1,C01,D,2/24/2015,150,MM,,,0,,ELBOW 90° 1.5D PLAIN END PN10 GRP POLYESTER RESIN
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,37,EA,E90P500P1000,1,C01,D,2/24/2015,200,MM,,,0,,ELBOW 90° 1.5D PLAIN END PN10 GRP POLYESTER RESIN
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,1,EA,E90P500P1000,1,C01,D,2/24/2015,300,MM,,,0,,ELBOW 90° 1.5D PLAIN END PN10 GRP POLYESTER RESIN
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,4,EA,FLAP0ACN5000,1,C01,D,2/24/2015,900,MM,,,0,,FLANGE PLAIN END CL. 150 FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,22,EA,FLBL07CN5000,1,C01,D,2/24/2015,100,MM,,,0,,FLANGE BLIND AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,4,EA,FLBL07CN5000,1,C01,D,2/24/2015,350,MM,,,0,,FLANGE BLIND AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,11,EA,FLBL07CN5000,1,C01,D,2/24/2015,400,MM,,,0,,FLANGE BLIND AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,8,EA,FLBL07CN5000,1,C01,D,2/24/2015,500,MM,,,0,,FLANGE BLIND AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,48,EA,FLBL0ACN6000,1,C01,D,2/24/2015,50,MM,,,0,,FLANGE BLIND CL. 150 FF ASTM D4024
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,12,EA,FLBL0ACN6000,1,C01,D,2/24/2015,100,MM,,,0,,FLANGE BLIND CL. 150 FF ASTM D4024
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,FLBL0ACN6000,1,C01,D,2/24/2015,150,MM,,,0,,FLANGE BLIND CL. 150 FF ASTM D4024
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,16,EA,FLBL0ACN6000,1,C01,D,2/24/2015,200,MM,,,0,,FLANGE BLIND CL. 150 FF ASTM D4024
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,FLBL0ACN6000,1,C01,D,2/24/2015,300,MM,,,0,,FLANGE BLIND CL. 150 FF ASTM D4024
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,4,EA,FLBL0ACN6000,1,C01,D,2/24/2015,600,MM,,,0,,FLANGE BLIND CL. 150 FF ASTM D4024
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,4,EA,FLIT07CN5000,1,C01,D,2/24/2015,50,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,19,EA,FLIT07CN5000,1,C01,D,2/24/2015,80,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,78,EA,FLIT07CN5000,1,C01,D,2/24/2015,100,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,38,EA,FLIT07CN5000,1,C01,D,2/24/2015,150,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,188,EA,FLIT07CN5000,1,C01,D,2/24/2015,200,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,41,EA,FLIT07CN5000,1,C01,D,2/24/2015,250,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,3,EA,FLIT07CN5000,1,C01,D,2/24/2015,300,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,99,EA,FLIT07CN5000,1,C01,D,2/24/2015,350,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,116,EA,FLIT07CN5000,1,C01,D,2/24/2015,400,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,88,EA,FLIT07CN5000,1,C01,D,2/24/2015,500,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,22,EA,FLIT07CN5000,1,C01,D,2/24/2015,600,MM,,,0,,FLANGE INTEGRAL AWWA; CLASS D FF ASTM D5421
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,90,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,25,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,40,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,83,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,50,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,3,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,80,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,5,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,100,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,33,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,150,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,29,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,200,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,79,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,250,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,14,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,300,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,13,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,350,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,13,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,400,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,4,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,450,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,8,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,500,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,65,EA,FLSJ0ACN4000,1,C01,D,2/24/2015,600,MM,,,0,,FLANGE SOCKET JOINT CL. 150 FF ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,12,EA,FLSJ0AEN4000,1,C01,D,2/24/2015,350,MM,,,0,,FLANGE SOCKET JOINT CL. 150 GROOVE ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,1,EA,FLSJ0AEN4000,1,C01,D,2/24/2015,400,MM,,,0,,FLANGE SOCKET JOINT CL. 150 GROOVE ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,30,EA,FLSJ0AEN4000,1,C01,D,2/24/2015,600,MM,,,0,,FLANGE SOCKET JOINT CL. 150 GROOVE ASTM D4024 RTR-112J
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,FLST0QCP1100,1,C01,D,2/24/2015,80,MM,,,0,,STUB FLANGE PN 10 FF GRP POLYESTER RESIN TYPE B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,2,EA,FLST0QCP1100,1,C01,D,2/24/2015,100,MM,,,0,,STUB FLANGE PN 10 FF GRP POLYESTER RESIN TYPE B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,1,EA,FLST0QCP1100,1,C01,D,2/24/2015,150,MM,,,0,,STUB FLANGE PN 10 FF GRP POLYESTER RESIN TYPE B
NL694500,P,SITE,BULK-REQ,ALL,KB064-L21300,KB064-L21300,VARIOUS,7,EA,FLST0QCP1100,1,C01,D,2/24/2015,300,MM,,,0,,STUB FLANGE PN 10 FF GRP POLYESTER RESIN TYPE B
